USE_LICENSE_URL,GUID,SCIENTIFIC_NAME,COORDINATEUNCERTAINTYINMETERS,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13759","Buteo jamaicensis calurus","3218.688","United States","California","Toro Canyon","21 Apr 1917","36.605593","-121.697487"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13766","Buteo jamaicensis calurus","402.336","United States","California","Cholame","30 Mar 1919","35.723467","-120.295357"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13744","Buteo jamaicensis calurus","1609.344","United States","California","Antelope","6 Apr 1930","38.707774","-121.3321652"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13736","Buteo lineatus alleni","2553","United States","Texas","3.5 mi S Marshall","19 Mar 1916","32.494079","-94.367418"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13729","Buteo lineatus lineatus","4050.718848","United States","Connecticut","Trumbull","8 Apr 1901","41.2428","-73.2011"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13784","Aquila chrysaetos canadensis","402.336","United States","California","near Paicines","22 Feb 1938","36.72905","-121.27749"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13812","Aquila chrysaetos canadensis","7274.23488","United States","California","Middle Gulch, 9 mi NW Hollister","9 Mar 1892","36.94214","-121.51102"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13803","Aquila chrysaetos canadensis","4828.032","United States","California","Sargent Rd., 12 mi NW Hollister","1 Mar 1899","36.9474452","-121.5107179"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13792","Aquila chrysaetos canadensis","2414.016","United States","California","Flint-Rose Camp, 6 mi W Hollister","23 Feb 1902","36.8634128","-121.5092593"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5186","Buteo jamaicensis calurus","321.8688","United States","California","Tobey Ranch, 4 mi E Castroville","22 Apr 1914","36.766262","-121.679701"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7757","Aquila chrysaetos canadensis","16.09344","United States","California","Parkfield","7 Mar 1936","35.900567","-120.43116"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7671","Aquila chrysaetos canadensis","4828.032","United States","California","Pilarcitos Canyon","27 Mar 1937","37.480113","-122.405972"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7687","Aquila chrysaetos canadensis","4425.696","United States","California","near Tres Pinos","22 Feb 1939","36.79079","-121.31979"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7710","Aquila chrysaetos canadensis","402.336","United States","California","Paicines","5 Mar 1936","36.7290487","-121.277493"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7690","Aquila chrysaetos canadensis","804.672","United States","California","near San Juan","25 Feb 1928","36.845534","-121.5344242"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:3362","Buteo jamaicensis calurus","1382.426496","United States","Arizona","Sulphur Springs Valley, Fort Bowie","1 May 1894","32.1489","-109.4503"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:2166","Buteo jamaicensis calurus","1696.248576","United States","California","Beaumont","3 Apr 1893","33.93256","-116.97367"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7546","Elanus leucurus majusculus","875.483136","United States","California","Brickyard, Gallinas","31 Mar 1902","38.0201402","-122.5244645"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13224","Pandion haliaetus carolinensis","4828.032","United States","New York","N Gardiner's Island","10 Jun 1926","41.09778","-72.10389"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13229","Pandion haliaetus carolinensis","1609.344","United States","New York","Jessups Neck, Long Island","4 May 1915","41.00889","-72.37222"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13232","Pandion haliaetus carolinensis","160.9344","United States","New York","Ram Head, Shelter Island","10 May 1915","41.07667","-72.27722"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7622","Buteo jamaicensis calurus","7599.322368","United States","California","Livermore","19 Mar 1922","37.6822","-121.76624"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:3341","Buteo lineatus lineatus","3246.046848","United States","Connecticut","Portland","21 Apr 1881","41.5728","-72.6411"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7791","Pandion haliaetus carolinensis","336.352896","United States","New Jersey","Bennett","27 May 1909","38.9841","-74.9022"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7601","Buteo regalis","3476.18304","United States","North Dakota","Antler 4 mi NW","19 Apr 1925","49.0136","-101.3438"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7703","Aquila chrysaetos canadensis","4425.696","United States","California","near Tres Pinos","1 Mar 1931","36.7907921","-121.31979"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7612","Buteo jamaicensis borealis","7161","United States","Texas","Electra 9 mi S","24 Mar 1921","33.899252","-98.918271"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:1170","Buteo jamaicensis calurus","","United States","California","no specific locality recorded","23 Mar 1901","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5265","Aquila chrysaetos canadensis","16.09344","United States","California","Parkfield","8 Mar 1916","35.900567","-120.43116"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7665","Parabuteo unicinctus harrisi","","United States","Texas","no specific locality recorded","10 Apr 1894","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13791","Aquila chrysaetos canadensis","4828.032","United States","California","Sargent Rd., 12 mi NW Hollister","16 Feb 1903","36.9474452","-121.5107179"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13763","Buteo jamaicensis calurus","402.336","United States","California","Cholame","1 Apr 1921","35.723467","-120.295357"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13686","Pandion haliaetus carolinensis","32214.238848","United States","Maryland","no specific locality recorded","6 May 1916","38.2731","-76.5748"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13706","Elanus leucurus majusculus","","United States","California","Boudir","28 Mar 1928","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13226","Pandion haliaetus carolinensis","804.672","United States","New York","Ram Island, Gardiner's Island","10 Jun 1926","41.07722","-72.28639"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:14162","Kaupifalco monogrammicus meridionalis","21303","Zimbabwe","Harare Province","Harare (=near Salisbury)","29-Sep-1974","-17.850491","31.062806"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:14163","Milvus migrans parasitus","21303","Zimbabwe","Harare Province","Harare (=near Salisbury)","28-Sep-1974","-17.850491","31.062806"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:14136","Buteo albonotatus","7217","United States","Arizona","Turkey Creek","18-May-1954","31.956702","-109.772924"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:14139","Buteo jamaicensis calurus","2607","United States","California","near Tres Pinos","11-Mar-2028","36.789725","-121.32"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:14140","Buteo lagopus sanctijohannis","3340","United States","Alaska","Wattamuse Creek, Goodnews Bay","27-May-1949","59.340209","-161.279712"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:14111","Accipiter striatus velox","357","United States","California","Oakland Scout Camp, Oakland","12-Jun-1940","37.820974","-122.203974"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:14161","Ictinia mississippiensis","11667","United States","Texas","near San Angelo","27-May-1954","31.430806","-100.449716"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5192","Buteo jamaicensis calurus","","United States","California","Green Canyon","31 Mar 1902","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:3359","Buteo jamaicensis calurus","1382.426496","United States","Arizona","Fort Bowie","17 Apr 1893","32.1489","-109.4503"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13734","Buteo lineatus lineatus","28995.550848","United States","Michigan","no specific locality recorded","22 Apr 1900","42.2506","-83.2833"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13741","Buteo lineatus elegans","1662.452352","United States","California","San Felipe Lake [=Soap Lake]","3 Apr 1930","36.9815809","-121.4605127"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5266","Aquila chrysaetos canadensis","160.9344","United States","California","Bradley","March 1940","35.863522","-120.8023"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Hild:767","Aquila chrysaetos ssp.","1000","United States","Colorado","1 mi S Great Sand Dunes National Monument","June 1957","37.73991954","-105.5585014"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:190856","Buteo jamaicensis calurus","24","United States","California","10065 Alcosta Blvd., San Ramon","20 Jun 2011","37.75095","-121.93613"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:190858","Elanus leucurus majusculus","26","United States","California","2365 Del Monte Street, Livermore","4 Jun 2011","37.72297","-121.72655"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:188667","Accipiter striatus velox","177.02784","United States","California","Palomarin Field Station, Point Reyes Bird Observatory","23 Nov 2003","37.9286764","-122.7340259"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:77814","Accipiter gentilis atricapillus","4707.3312","United States","Wyoming","0.5 mi W Green River Lakes","31 Aug 1939","43.2888","-109.84658"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99740","Accipiter striatus velox","","United States","New Mexico","Cliff","14 Apr 1922","32.9634798","-108.61215"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:54497","Buteo jamaicensis calurus","817.546752","United States","Utah","Bluff","3 Nov 1929","37.28441","-109.55312"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:41231","Buteo jamaicensis calurus","30","United States","California","10 mi W Madera","13 Dec 1920","36.952771","-120.239977"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:27603","Accipiter gentilis atricapillus","804.672","United States","California","2 mi S Palo Verde","2 Nov 1916","33.4178","-114.6875"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:27851","Accipiter striatus velox","1207.008","United States","California","Furnace Creek Ranch, Death Valley, Death Valley National Park","20 Apr 1917","36.463047","-116.877552"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:91282","Buteo regalis","8542.397952","United States","California","Tule Lake","19 Nov 1939","41.8892114","-121.4747447"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:75089","Buteo jamaicensis borealis","3860.816256","United States","Arkansas","4 mi SE Bergman","2 Jan 1939","36.2738","-92.9569"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:27065","Accipiter striatus velox","1609.344","United States","California","Laytonville","15 Sep 1916","39.6863371","-123.4851937"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:57970","Accipiter striatus velox","","Canada","Alberta","Beaver Lake","1 Sep 1930","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:87398","Accipiter striatus velox","2938.662144","United States","California","4 mi N, 1 mi W Norse Butte","30 Aug 1942","40.45807","-123.4568"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:148277","Circus hudsonius","9681.813504","United States","Nevada","Strawberry Creek, Snake Range","26 Jun 1962","39.095","-114.22917"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:12693","Accipiter cooperii","30","United States","California","Colorado River, 8 mi E Picacho","19 Apr 1910","33.01","-114.5"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:144663","Buteo jamaicensis calurus","804.672","United States","California","Suisun","30 Nov 1925","38.238","-122.039"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:175107","Elanus leucurus ssp.","8864.266752","United States","California","Grizzly Island","19 May 1970","38.1514","-121.9717"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:135019","Milvus migrans lineatus","","Korea","Kyonggi Province","near Ascom City","22 Oct 1956","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:30964","Haliastur indus intermedius","4156","Philippines","Lanao","Pantar, Mindanao","February 1908","8.0667","124.2166667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:148776","Circus cyaneus","14276.490624","Korea","Kyonggi Province","2 mi SE Seoul","27 Oct 1962","37.54649","127.02576"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:123920","Pandion haliaetus haliaetus","5064","Japan","Osaka Prefecture","along shore of Osaka Bay near Suminoe, Honshu","22 Sep 1950","34.60972","135.4825"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99800","Buteo swainsoni","56932.153344","Canada","British Columbia","Okanagan","27 Aug 1941","49.4167","-120"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:77819","Buteo swainsoni","5825.82528","United States","Wyoming","1 mi N Green River Lakes","29 Aug 1939","43.30329","-109.83667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:42049","Buteo swainsoni","31332.318336","Canada","British Columbia","Kispiox Valley, 23 mi N Hazelton","24 Aug 1921","55.5825","-127.6667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:89858","Buteo swainsoni","3973.470336","Canada","British Columbia","Okanagan Landing","18 Sep 1943","50.2333","-119.35"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:136575","Buteo lagopus kamtschatkensis","","Korea","Kyonggi Province","2 mi NNE Kangnung","29 Nov 1957","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:137266","Buteo lagopus kamtschatkensis","5563.502208","United States","Alaska","Pitnegea River, 7 mi SE Cape Sabin","29 Jul 1958","68.8427777778","-164.4341666667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:137267","Buteo lagopus kamtschatkensis","5563.502208","United States","Alaska","Pitnegea River, 7 mi SE Cape Sabin","21 Jul 1958","68.8427777778","-164.4341666667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:75091","Buteo jamaicensis harlani","4902.061824","United States","Arkansas","6 mi SE Bergman","5 Jan 1939","36.2534","-92.93"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:75123","Buteo jamaicensis calurus","3860.816256","United States","Arkansas","4 mi SE Bergman","15 Feb 1939","36.2738","-92.9569"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:44735","Buteo jamaicensis harlani","","Canada","British Columbia","Gladys Lake","9 Sep 1924","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:4954","Accipiter gentilis atricapillus","16093.44","United States","Alaska","50 mi above Kotlik, Yukon River","18 Nov 1894","62.6277","-163.9704"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:89053","Accipiter gentilis atricapillus","11265.408","United States","Alaska","28 mi above Circle","2 Oct 1942","66.2335561111","-144.5842383333"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:72438","Accipiter gentilis gentilis","5072","Finland","","Sibbo, Skytleskar","26 Dec 1932","60.36667","25.26667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:125434","Accipiter gentilis fujiyamae ?","3064","Japan","Chiba Prefecture","along shore of Tokyo Bay near Gyotoku, Honshu","24 Feb 1952","35.67889","139.93889"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:158142","Accipiter gentilis atricapillus","1997.195904","United States","Alaska","Eagle River Valley, 17 mi E Anchorage","17 Oct 1960","61.3213888889","-149.5677777778"
